filename,hmean,precision,recall,gt_regions,pred_regions
drp.en_ko.in_house.selectstar_000897.jpg,0.8639385104179382,0.9106382727622986,0.821794867515564,126,126
drp.en_ko.in_house.selectstar_000393.jpg,0.8671014904975891,0.990227997303009,0.7712082266807556,63,67
drp.en_ko.in_house.selectstar_000292.jpg,0.8686286807060242,0.9177877306938171,0.8244680762290955,160,153
drp.en_ko.in_house.selectstar_001192.jpg,0.8702055811882019,0.8430379629135132,0.8991825580596924,91,99
drp.en_ko.in_house.selectstar_000532.jpg,0.8731931447982788,0.9422110319137573,0.8135964870452881,107,112
drp.en_ko.in_house.selectstar_001166.jpg,0.8734016418457031,0.823699414730072,0.9294871687889099,65,84
drp.en_ko.in_house.selectstar_000701.jpg,0.8739386796951294,0.7784810066223145,0.9960784316062927,73,70
drp.en_ko.in_house.selectstar_003350.jpg,0.8747516870498657,0.8927789926528931,0.8574380278587341,99,85
drp.en_ko.in_house.selectstar_003064.jpg,0.8757801651954651,0.9274406433105469,0.8295711278915405,228,180
drp.en_ko.in_house.selectstar_000208.jpg,0.8768523931503296,0.8948127031326294,0.8595988750457764,102,143
drp.en_ko.in_house.selectstar_001969.jpg,0.8768719434738159,0.9133448600769043,0.8432000279426575,108,108
drp.en_ko.in_house.selectstar_001627.jpg,0.8800606727600098,0.8881356120109558,0.8721311688423157,93,92
drp.en_ko.in_house.selectstar_002888.jpg,0.8811823725700378,0.9728506803512573,0.8053016662597656,197,170
drp.en_ko.in_house.selectstar_000876.jpg,0.8822399377822876,0.9106901288032532,0.855513334274292,111,110
drp.en_ko.in_house.selectstar_001656.jpg,0.8831895589828491,0.9048192501068115,0.8625698089599609,180,158
drp.en_ko.in_house.selectstar_001586.jpg,0.8857861757278442,0.8358209133148193,0.942105233669281,218,117
drp.en_ko.in_house.selectstar_002210.jpg,0.8865400552749634,0.8376383781433105,0.9415056109428406,254,218
drp.en_ko.in_house.selectstar_001741.jpg,0.895582377910614,0.8544061183929443,0.9409282803535461,59,63
drp.en_ko.in_house.selectstar_003679.jpg,0.8977852463722229,0.9482936859130859,0.8523852229118347,137,107
drp.en_ko.in_house.selectstar_001075.jpg,0.9012566804885864,1.0,0.8202614188194275,59,58
drp.en_ko.in_house.selectstar_002106.jpg,0.9060816764831543,0.9058629274368286,0.9063004851341248,186,160
drp.en_ko.in_house.selectstar_002434.jpg,0.9067792892456055,0.9305301904678345,0.8842105269432068,108,114
drp.en_ko.in_house.selectstar_003938.jpg,0.9068020582199097,0.8646080493927002,0.9533255696296692,245,156
drp.en_ko.in_house.selectstar_001924.jpg,0.908108115196228,0.8737059831619263,0.9453303217887878,89,98
drp.en_ko.in_house.selectstar_003505.jpg,0.9111871123313904,0.9584837555885315,0.8683385848999023,152,120
drp.en_ko.in_house.selectstar_004147.jpg,0.9121108651161194,0.9053627848625183,0.9189602732658386,140,114
drp.en_ko.in_house.selectstar_002653.jpg,0.9140957593917847,0.9013539552688599,0.9272030591964722,118,101
drp.en_ko.in_house.selectstar_001300.jpg,0.9159249663352966,0.8710407018661499,0.9656862616539001,91,83
drp.en_ko.in_house.selectstar_003066.jpg,0.9166690707206726,0.9153094291687012,0.9180327653884888,234,176
drp.en_ko.in_house.selectstar_002191.jpg,0.9168072938919067,0.9471766948699951,0.8883248567581177,98,93
drp.en_ko.in_house.selectstar_003790.jpg,0.9182077646255493,0.8776041865348816,0.9627507328987122,82,86
drp.en_ko.in_house.selectstar_000620.jpg,0.9196770787239075,0.920195460319519,0.9191592335700989,155,148
drp.en_ko.in_house.selectstar_000627.jpg,0.9207167029380798,0.9559363722801208,0.8880000114440918,122,131
drp.en_ko.in_house.selectstar_002344.jpg,0.9207797050476074,0.8670309782028198,0.981632649898529,95,90
drp.en_ko.in_house.selectstar_000056.jpg,0.9226515889167786,0.905730128288269,0.9402173757553101,196,136
drp.en_ko.in_house.selectstar_000229.jpg,0.9229373931884766,0.9514018893241882,0.8961267471313477,104,108
drp.en_ko.in_house.selectstar_002204.jpg,0.924563467502594,0.9837209582328796,0.8721174001693726,111,118
drp.en_ko.in_house.selectstar_002859.jpg,0.9248805642127991,0.8864796161651611,0.9667590260505676,127,125
drp.en_ko.in_house.selectstar_001307.jpg,0.9259697198867798,0.9078498482704163,0.9448275566101074,72,66
drp.en_ko.in_house.selectstar_003466.jpg,0.9271049499511719,0.9204545617103577,0.9338521361351013,70,68
